S,ssi,smpi,enl
16,0.38363324265137977,0.3876871086627007,51.066379467045664
20,0.39136622496577056,0.39362078802167344,49.40346902038953
24,0.35673545445709887,0.3599414414060102,58.65806186472425
25,0.3613732117398556,0.36484325416394153,57.21839994771252
28,0.3519462217831206,0.3541246415619474,60.28316056800197
30,0.3632348443751798,0.36557685644490034,56.66326882665678
32,0.33907015456181666,0.34340416322631384,64.62999165929585
35,0.3506188298873082,0.35345587847978177,60.63145552497297
36,0.3483621259564027,0.35131747275781583,61.51333009775888
40,0.3470659081432552,0.35044445625843385,62.129977510519694
42,0.3434129468756544,0.34626735899312366,63.084353872238765
44,0.38859461178225574,0.39489924344559046,50.01181384618446
45,0.34943153249452347,0.3529192343744626,61.048600378570185
48,0.3424781436366551,0.34685090762270837,63.28331037270756
49,0.3403838488134011,0.3426464677471247,64.1174684938894
52,0.3480961870230852,0.35109259913856344,61.59164813264081
54,0.3436978789854228,0.3467764580884223,62.904163880944886
55,0.342502788810153,0.34729572515486096,63.46120498435325
56,0.3328484197086423,0.3371467807737423,67.06375903361152
60,0.3432192149722615,0.3460141701754316,63.14358092202823
63,0.33526593150229117,0.3391089379081569,66.09890309016897
65,0.3484374776223755,0.3521065153478415,61.33642604304295
66,0.360779193104327,0.36593892277315754,57.485453909806665
68,0.3434090495514376,0.34680861952729786,63.31573500024248
70,0.33385884031709373,0.33791666157146866,66.7403113946293
72,0.3363455312577599,0.3404368939605678,65.61204693097729
77,0.3357551465958186,0.3396909961009147,65.86710635717196
78,0.34137567216108905,0.34482681040720786,63.84201988474746
80,0.3400066472938266,0.3433707626572161,64.20666243473204
81,0.3347124218938317,0.3390995017858261,66.25386985265958
85,0.3441174740325459,0.34837763583157294,62.926062786770956
88,0.3401807608626179,0.34538567293374994,64.18082729999269
91,0.33796062922219156,0.34139915703512097,65.02928834247534
99,0.33947237299635785,0.3431914450316935,64.40892315831425
102,0.33826040178867406,0.3421670517937812,64.99612609717593
104,0.3304195325021418,0.33525469309501943,67.9866255563111
117,0.33627608282955257,0.3405187012462518,65.68216210265693
119,0.33322528050651523,0.3376492910108359,66.89918014658434
132,0.3425406238602845,0.3479042849384812,63.26022642585117
136,0.3314451884224004,0.33633306806193347,67.56650786295944
143,0.3327281677904584,0.33714442002030043,67.04644785511438
153,0.3320138100059269,0.33693793499483615,67.34063272466798
154,0.3347681161774293,0.33995443498729877,66.28088966741919
187,0.33377988207026055,0.3382623482502906,66.62459729541185
221,0.3334256893952058,0.33840485490494654,66.80060092542416
