S,ssi,smpi,enl
16,0.7142464390889666,0.6441879719554733,0.8148305135063822
20,0.7011683022814276,0.6277412699291962,0.8451700642424007
24,0.7009080809893199,0.6219142310688521,0.8460681649170534
25,0.694666129732055,0.6169260618873896,0.8610592640067144
28,0.6993840137946494,0.6163721169413409,0.8500337679794858
30,0.6903901293213266,0.609392052074859,0.8717503683792229
32,0.6992842930098394,0.6155553862203091,0.8501102068325451
35,0.6882498041456013,0.6046075582635162,0.877180749380798
36,0.6914297100674545,0.6056817385306692,0.8691986828351659
40,0.6863076679181781,0.6008020924338704,0.8821363730668009
42,0.6979341836780947,0.6076680526555662,0.8536146237317457
44,0.6858125839254587,0.5990000024803019,0.8834164097778487
45,0.685293896168689,0.5979263829832211,0.8847618288116037
48,0.6872261472207879,0.5993412569687385,0.8798290071289362
49,0.6831738191767408,0.5950416687716191,0.8902514070299883
52,0.6836418550943425,0.5957906887720513,0.8890339240989064
54,0.6967145210206903,0.6016440491758247,0.8572934682443651
55,0.6811258444776673,0.5924470733454613,0.8956084179381631
56,0.6838980356721086,0.5933405831418794,0.8883885184752642
60,0.682564958304336,0.5912847338415969,0.8918341871340623
63,0.6865997134569225,0.5946573247660597,0.881470501869945
65,0.6793834338891849,0.5898939730702359,0.9002055844656505
66,0.6784906383456927,0.5883967720604109,0.902569858742986
68,0.6833362040061396,0.5903698884712334,0.8898297873769334
70,0.6814848728951404,0.5887457609606711,0.8946632420464257
72,0.6795103300359673,0.5876614771373762,0.8998650271550346
77,0.6774250883219205,0.5857938433266148,0.9054097020911381
78,0.6772825553341368,0.5861235415463699,0.9057938466417598
80,0.6781565458099299,0.5867082447429722,0.9034660634911272
81,0.6881289896020455,0.5910620662498289,0.8775817841180564
85,0.6792418866030219,0.585436002083887,0.9005787819198346
88,0.6762038858204006,0.5839231339953506,0.9086737344845687
91,0.676387382991152,0.5839585823714071,0.9081878691898051
99,0.6756034875229061,0.5824365192144779,0.9103005160012918
102,0.6763220679850682,0.5822038675920012,0.908363665520384
104,0.6744001773778032,0.5819300066411727,0.9135365961659734
117,0.6746406821290147,0.5809535367286185,0.9129058708843453
119,0.6756469626597462,0.5806618310829608,0.9101835870493246
132,0.6738582402770475,0.5791401175138461,0.9150065743412995
136,0.6752995907410688,0.5794592395998961,0.9111047870285297
143,0.6721642421627804,0.5779989721873737,0.9196244117830301
153,0.6745290663413743,0.5784426376861067,0.913187512511594
154,0.6731357367532452,0.577656345138345,0.9169718548286149
187,0.671649486029086,0.5759735368123258,0.9210345631134754
221,0.671293725214872,0.5753832459233121,0.9220110502151295
