"S","ssi","smpi","enl"
16,0.37719675561794985,0.37034171597192755,44.948342697274036
20,0.378594630001443,0.3717630674736304,44.526447020154265
24,0.3725501452736155,0.3658219050306432,45.9258213395594
25,0.36869771694067427,0.3620410125200877,46.766687502972275
28,0.3657690296046768,0.35941720915016884,47.507692728233756
30,0.37539273972367143,0.36832085822961014,45.27076789608412
32,0.3688669719054732,0.36256298302791934,46.620720005337
35,0.36756721564291994,0.361061341293352,47.089278683156905
36,0.3616297521858863,0.3552955424346567,48.580649647093374
40,0.3675867667602916,0.3610751174599714,47.04503143755742
42,0.3704699573538901,0.363560447615541,46.25183741066938
44,0.38292118180073764,0.3753953067132019,43.37790284007718
45,0.36539568684200646,0.3588841212761638,47.533254477834696
48,0.37477309047783625,0.36785135343501757,45.14773025999663
49,0.37388029118864097,0.3672323813768452,45.45588112578423
52,0.3665102851928198,0.35998567338475473,47.27735016827549
54,0.3680941362555155,0.36131448631046154,46.87089842582643
55,0.3733577504789136,0.36621217850888327,45.539516843953315
56,0.3718627986824502,0.36492397713236446,45.87111140256019
60,0.37147853299110434,0.3645754828754777,45.979510871494746
63,0.3745403249400086,0.3676119747723477,45.205613309726154
65,0.37074558420880244,0.3639767802683814,46.17565555658143
66,0.38857582591788614,0.3808923109873463,42.03707086983734
68,0.36135362462310117,0.35501937471268286,48.678905674759925
70,0.37201400185703976,0.36515685362815126,45.826091659728924
72,0.37383652589959787,0.3665547427168554,45.37422889412162
77,0.3712972537422338,0.3641007163718316,45.99875285978573
78,0.3707750967869637,0.36390776991085877,46.1473410278889
80,0.37314083606184584,0.3663027412176619,45.54357951634829
81,0.3614501321014719,0.35487479378004866,48.53733711513004
85,0.36733749608236105,0.36079220349332874,47.06836177147129
88,0.36573857372307,0.35915620793924363,47.4209251519834
91,0.374767669485289,0.3678887051328002,45.15166068266521
99,0.3720366282125119,0.3645262010925774,45.81432816911637
102,0.36539853151083795,0.3586909992896598,47.5569652867714
104,0.3754799957130375,0.36838213460205166,44.97789365423642
117,0.37503273411830484,0.3678408713767467,45.09807720627988
119,0.3749757825488758,0.3681224890041543,45.10177133371959
132,0.37826135245123765,0.3710969057954963,44.318880313065165
136,0.3715823257972203,0.36482486935173164,45.92642329307537
143,0.38155754873948966,0.37413428976386154,43.556464599910974
153,0.3699464936820148,0.363169157975183,46.337056761549675
154,0.3753686148488168,0.3682552274015019,45.010888901123636
187,0.3732779887915495,0.36618772344636175,45.51011770567004
221,0.37317642489393066,0.3663514631423712,45.54115163739789
