S,ssi,smpi,enl
16,0.6736612091696337,0.6216216545655728,0.7187285113673098
20,0.6596619618090159,0.6084527397072668,0.7491103064376825
24,0.6593806296526697,0.6037318163151603,0.7499558725627343
25,0.6531876672387048,0.600025956391805,0.7640236970113334
28,0.6577384519013145,0.5994278245975657,0.7538685926447338
30,0.6491820784143851,0.5938943225352937,0.7734663156791713
32,0.6616430041288441,0.5986765426940446,0.7453455738252844
35,0.6475169136770974,0.5901711369251744,0.7774508668574537
36,0.6501043618999375,0.5904892018973756,0.7713140727258514
40,0.6458203103978499,0.5873497109237713,0.7815247600704043
42,0.6576865943082694,0.5922670191539046,0.7543279823155745
44,0.6453366033333278,0.585228983876875,0.7827036630890226
45,0.6448792292260193,0.5849299319973396,0.7838246110776634
48,0.6470686812617615,0.5849675153014008,0.7786018830489305
49,0.6431024323426545,0.5825298398002862,0.7881446304405718
52,0.6447377392618412,0.5823871154562325,0.7841662398174988
54,0.6544176133386533,0.587774604092505,0.7620575059236719
55,0.6407958013551537,0.5803517021567404,0.7938233540842141
56,0.6429075571515832,0.5807383750351643,0.7886162764003128
60,0.641367448942721,0.5788135487145815,0.7923994124725439
63,0.6460423541945471,0.5810690438609633,0.7810710282965317
65,0.6399439681332048,0.5778623223364854,0.7959470506843724
66,0.6383349690015991,0.5770339134660708,0.7999412367802565
68,0.6412629977505737,0.5775312086852233,0.7926631450242311
70,0.6401994294600498,0.5770366840181737,0.7952958137563271
72,0.6397286958830055,0.5767337623338069,0.7964604211174431
77,0.6376482764466941,0.5752488117251743,0.8016625269706684
78,0.637763750228428,0.5748168646387523,0.8013818152570368
80,0.6388501768228549,0.575558549175753,0.7986751004219382
81,0.6461823670377718,0.5781226710006256,0.7807007816428481
85,0.6380085399511793,0.5743099788787094,0.8007626383251106
88,0.6366880092403553,0.5740033218301749,0.8040618568441751
91,0.6372624979252506,0.5732134635204619,0.8026350485485753
99,0.6365280058766986,0.5728166283622497,0.804491103024149
102,0.6358176401130902,0.5718743568623166,0.8062768568314214
104,0.6355230743073227,0.571839679082806,0.8070102547486434
117,0.6358670747583895,0.5709026519467992,0.8061807512623437
119,0.6355725278406936,0.5709128532671879,0.8069040206601743
132,0.6346913497878742,0.5695537249843046,0.8091267165743316
136,0.635868807519101,0.5707647284775748,0.806132921586236
143,0.6329785278251109,0.569064641113874,0.8135115891706505
153,0.6354506017047872,0.5702604530984514,0.8071943429167071
154,0.6340222805669947,0.5687682779342643,0.8108353234855084
187,0.6325643108732649,0.5674315791526621,0.8145773483755986
221,0.6324125389653085,0.5667982394685985,0.8149683741242159
