S,ssi,smpi,enl
16,0.6331214340273444,0.5994436900064016,0.8132111099909697
20,0.6252972162462278,0.5884106653759317,0.8336832463855729
24,0.6200742101466338,0.5811713217715023,0.8477760634731786
25,0.6185903891594653,0.5790991427986828,0.8518443718819919
28,0.6166184356713205,0.5755538858812368,0.8573108799494813
30,0.6140464955592092,0.5729418151102139,0.8644878743176296
32,0.6139452038985956,0.5714827761613597,0.8647766787848983
35,0.6110951033847559,0.5680774997543513,0.8728603800702935
36,0.6114469144915106,0.5679200545040012,0.8718676718771274
40,0.6099289892386022,0.5647916551545145,0.8762094782467856
42,0.607394735130374,0.5633908408441122,0.8835197208876724
44,0.6099289780742456,0.5636272218492938,0.8762092386482234
45,0.607116594176707,0.5617274738507902,0.88433090273768
48,0.6054110386656472,0.5605888939222288,0.8892994258820502
49,0.6050931291603416,0.5596490669133097,0.890258266231832
52,0.6067548307316378,0.5599690867517134,0.8853911161494326
54,0.6038955773004967,0.5580052558057487,0.8937819778972494
55,0.605701646016146,0.5581898842786592,0.8884620418462091
56,0.6061567088301767,0.5579845812880347,0.8871590617159815
60,0.6046201369095825,0.5565792616766779,0.8916710906257297
63,0.6019428978037549,0.5548526787025904,0.8995937283898379
65,0.6028178779174556,0.5551723291109866,0.896981607409487
66,0.6027285859083296,0.5550614762609565,0.8972385447216439
68,0.6047730005183701,0.5556679266511053,0.8911787583444726
70,0.6024753859531962,0.5530678303190155,0.8980020222913743
72,0.600531795118778,0.5529421973171401,0.9038107928180272
77,0.60107715083569,0.5523531514988893,0.9021768088664622
78,0.60024054799759,0.5524390015123606,0.9046864478843233
80,0.6032672258359983,0.552755076353432,0.8956529862279761
81,0.599169564438822,0.5510020608840823,0.9079294110813201
85,0.600931085555672,0.5513530652361412,0.9025954087007337
88,0.5999782146613211,0.5507003329924836,0.9054643670739394
91,0.5988028586583104,0.5500867898546598,0.9090435846159661
99,0.5986726738203463,0.5490860093637916,0.909429605503168
102,0.5987538034255664,0.5493535259903153,0.9091724196181047
104,0.5976078953522955,0.5486136585876744,0.912662165045871
117,0.5967625028011329,0.5472150052475787,0.9152660275788057
119,0.5971680013736689,0.5473563692687404,0.9140116211817186
132,0.6017744034443192,0.5483293503159071,0.9000826629326117
136,0.5960352660159587,0.5461741524465182,0.9174824945311183
143,0.5964974910479635,0.545980508809751,0.9160662669693143
153,0.5949215101104418,0.5447395585762321,0.9209209583826488
154,0.597211405895368,0.5451986250206401,0.913872298310504
187,0.5949316154027288,0.5443742334063429,0.9208896737906691
221,0.5939418552060383,0.5430147881255367,0.9239614202149229
