"S","ssi","smpi","enl"
16,0.251924166798168,0.2535733497939753,118.75402347631903
20,0.24723008034165173,0.24783009766510725,123.90716740480312
24,0.23294151139085972,0.23391389043784083,138.62029822193222
25,0.23027479232252243,0.23103152975262617,140.69382447176633
28,0.22817020030177268,0.22848272208810386,145.08081212337444
30,0.23444974602178642,0.2347306914149499,136.773674503015
32,0.22118378309659756,0.22346865232872937,152.4909918541489
35,0.22870517459669928,0.2288024095479096,142.2082290933723
36,0.2212379506602141,0.22169485547823103,153.64213634168576
40,0.22207413636271015,0.22346194957738544,152.1374606513916
42,0.22596525992367575,0.22582954460940247,145.77705959517604
44,0.24829965855630784,0.25081926172470376,122.58234136241757
45,0.22485361814484947,0.22556651470174427,147.3960558415741
48,0.22047050122917286,0.2214188946542294,152.70523717572075
49,0.22005757029865125,0.21993857070472445,153.46487782958954
52,0.22070817711013022,0.22143787691998354,154.35215625803073
54,0.2197927242259352,0.21995365472195982,153.73796302761534
55,0.22249489024261423,0.22410266791514863,150.41931761714656
56,0.21658975314324969,0.21816354640464936,158.6210473018176
60,0.2187534407397267,0.21899767957826044,156.31306604860626
63,0.21610513677494256,0.21685834906849913,159.36057933818563
65,0.220738320236239,0.22155850590708534,152.86547050923667
66,0.22720183673654817,0.2284393732495999,144.44275760855732
68,0.21377803493732841,0.21462430004780836,164.7279042573681
70,0.21625874577220783,0.21740974922418674,159.4282975755599
72,0.21351142857839633,0.21483539490495798,162.82183991217858
77,0.21985936934667938,0.21980886756712908,153.6415210108955
78,0.21147375874721067,0.2116590982480784,166.2328979939464
80,0.2209339543325318,0.22114318261365776,152.06524965206586
81,0.2168676291293223,0.21686062968899436,157.82123861207717
85,0.2146010365574607,0.21538415466250618,161.735253546776
88,0.21781980647049498,0.21920391107042786,157.80169383117362
91,0.2141642696060895,0.21429635597473784,162.2793881265143
99,0.21733031837321584,0.2172948506113662,157.14996127566465
102,0.21351605347615835,0.2138821125545929,163.19887244653293
104,0.20964129759951178,0.2111406936576581,168.8889487556283
117,0.2113971827222054,0.21165922573120927,166.17505764534133
119,0.2091823087483606,0.2097335998347151,169.75249541311203
132,0.2110507989409605,0.21186415050932897,166.640634169497
136,0.21520021061918196,0.21709207387389243,160.27638065407635
143,0.2092176509828547,0.20914628303557808,169.57361060630166
153,0.2131735605306272,0.21379791249154362,163.3430818449295
154,0.21327562847140452,0.2139690266105862,163.20782118449966
187,0.20892792500878338,0.20917724276397853,170.04424127350828
221,0.20888193043939018,0.20929471854036089,170.38094725888087
