S,ssi,smpi,enl
16,0.560368536864593,0.48047637971758483,23.795145025001492
20,0.522601691916406,0.4429203810951753,27.322081188421155
24,0.49186281918349256,0.41097149719222076,30.93830745385481
25,0.48220975112379677,0.40264841604176793,32.147336075041665
28,0.4728572375574585,0.3905853031778184,33.387909848216104
30,0.45323606322483473,0.3736728927501959,36.288621043261884
32,0.45916902937276804,0.3754214673620793,35.36130570916884
35,0.43682116160629253,0.35637545048995123,39.16307434805105
36,0.43804193697818583,0.3570723345812295,38.86558726007672
40,0.41915135611064086,0.3397301098741253,42.39651799978566
42,0.4042409978132921,0.32662160561071163,45.719326455762314
44,0.4038273312967777,0.3284362390974133,45.63190302732148
45,0.39994473398402436,0.3230284820068784,46.7006694452505
48,0.3793237530613262,0.3054366381900234,52.05936305732215
49,0.3821320107253978,0.30659846299090293,51.00018851366383
52,0.3877011281541502,0.3107915823089439,49.664671746263835
54,0.37846221167478455,0.30294701523480677,52.33726019029155
55,0.3702499713059372,0.2980516505921338,54.22680760904885
56,0.3701015137636363,0.2964365208295695,54.349558941163174
60,0.36664166130086584,0.291983032191246,55.489264444450704
63,0.3543577893245774,0.28251423682123245,59.26916593381186
65,0.34661483219505684,0.2757272550903111,62.0629364688517
66,0.3377446993167365,0.27058565430000925,65.82801188294063
68,0.3580691251823207,0.28491772800112997,58.0226968551596
70,0.32641100921721533,0.25848135658117133,70.38800004694275
72,0.34089877979959926,0.2706363136200612,63.90007521785691
77,0.3154944130339779,0.25077774182593,74.93310013401515
78,0.3194419165685384,0.25243563289348464,72.90908873981854
80,0.3234821317348538,0.2564289990476023,71.19959602666982
81,0.3229339399721454,0.2553274231965861,71.4362350009315
85,0.31358012386483863,0.24731116823145638,75.57650254630104
88,0.3036839417639461,0.24016692802584827,80.93668412816778
91,0.29511171300791406,0.23185415671285647,85.6295112235326
99,0.2916786868676439,0.2307868191923681,87.42944097433822
102,0.3040348141539387,0.23907556011590236,80.38454624072054
104,0.2935920892070732,0.2305324362723093,86.18208041779131
117,0.2725678604168034,0.21412954194474995,100.13031757363956
119,0.2901088469524978,0.22857331312662177,88.3673344234852
132,0.30820414454392747,0.2424813743726615,78.33298465415993
136,0.2610382624060221,0.20428588025581465,108.92976605738615
143,0.2503981340749407,0.19654758204389827,118.84318867512343
153,0.25137675645488916,0.19624659356860388,117.46396987574559
154,0.23168111927630688,0.18199742451285647,138.28453876070353
187,0.21321730902605265,0.16649349918354095,163.27135423014641
221,0.22645786840640555,0.17619946318369936,144.73717127857267
