S,ssi,smpi,enl
16,0.41684085748148314,0.40953658979388674,36.84605795073083
20,0.3912785484869144,0.38513245032978655,41.54441107821892
24,0.40586524462501605,0.39872299982165427,38.79831845527936
25,0.377823793245261,0.37223215029753387,44.565712953524645
28,0.40009023822119394,0.3930227916903974,40.195125701906775
30,0.3746182292076937,0.3688002270732965,45.25309520285663
32,0.40064532947312753,0.3937260150523163,39.63769495792983
35,0.37723835327006183,0.3710416046791541,44.72615666845793
36,0.3908733407758772,0.3844494891644975,41.75595351428973
40,0.3806589832493775,0.3744789503784463,43.7886757546561
42,0.40562399704447694,0.3985168348089929,39.03667909438479
44,0.38536999518279785,0.3790733034092426,42.827906878354845
45,0.3688840916728721,0.36327368453571474,46.677592535875036
48,0.39709833302924097,0.3900150501907395,40.33912717127745
49,0.37346796825580175,0.3668490988424677,45.606928476769085
52,0.3754849685376503,0.36925152723638693,44.98982056910784
54,0.40657113583384813,0.39923576487531065,39.63733603220862
55,0.37285187082189875,0.36701024413653227,45.6592024032612
56,0.3912196520607284,0.3844695292754189,41.63113783712785
60,0.3745395983044444,0.3685571992509544,45.28965947132904
63,0.3978181602368097,0.3908406843695994,40.3189116092141
65,0.3743720496548018,0.36834374396108,45.271346059852625
66,0.3700174212008029,0.36394442349213374,46.34008773933044
68,0.4005082628609228,0.3939229341225595,39.65533371492408
70,0.375009879002453,0.36916785618377873,45.17268659004972
72,0.37699282157761005,0.3706431857626515,44.63096582231562
77,0.372929438918647,0.36655571613525767,45.691971906747824
78,0.36592203114255306,0.35980617864151565,47.366928331820475
80,0.3762890831088785,0.370265931450584,44.822258321929965
81,0.39972476809664376,0.3931120731442217,40.03638907940738
85,0.3750868641945584,0.36938660727762235,45.14663540549932
88,0.37847159399537045,0.37202573382525095,44.270894221696494
91,0.3651606912880372,0.35914487839837017,47.55594484550703
99,0.36663689105942227,0.3606234941996711,47.18671221770648
102,0.37770538834855416,0.3716650525889412,44.45655892717048
104,0.3760380078300179,0.3697516003994507,44.8445050753932
117,0.3682817886409537,0.36214600590980117,46.75445445650206
119,0.3833292528691109,0.3764055339390663,43.263064964734475
132,0.3726754113670206,0.36606018436291626,45.65740695014271
136,0.38339340547485856,0.3766626409429816,43.14032818399335
143,0.36946231477795,0.363574770159981,46.45499610359813
153,0.36695021932756583,0.3611608736073249,47.0932234865478
154,0.37408298042003557,0.36762732605979354,45.31446140561201
187,0.3734580104346947,0.36715817233096987,45.46625289993167
221,0.37382475993324565,0.36763700950549677,45.37708520600532
