S,ssi,smpi,enl
16,0.74139191580553,0.7395604170026381,0.5932986496790994
20,0.733136460504145,0.7375238904358257,0.6064728022081532
24,0.7360202257016438,0.7389097213668561,0.601839718962569
25,0.7311223081137194,0.7379406364403941,0.6098114498814237
28,0.7373131277175761,0.7397083110461455,0.5997990897135879
30,0.7304695881594387,0.7380897521828027,0.6108917619883193
32,0.7424923330245049,0.7415833753144613,0.5916250437497809
35,0.7311958331610888,0.7387873969976149,0.609678587400057
36,0.7335615469982905,0.7384339225996186,0.6057685610390318
40,0.7312669435307754,0.7396362737306633,0.6095499593790752
42,0.7417549771927464,0.7415631194989387,0.5927872749624804
44,0.7316533594749018,0.7397396948898763,0.608909865104148
45,0.7317423163977129,0.73977172872165,0.6087690603260227
48,0.7336466832205294,0.7404006307489598,0.6056502687955643
49,0.7313748014884294,0.7395204576610932,0.6093683215886179
52,0.7328379637259669,0.7400738106840204,0.6069483850558005
54,0.741525667720025,0.7428791096377,0.593200462801191
55,0.7296775630782465,0.7403558150358024,0.612205494123444
56,0.7319493755376204,0.7398372682920704,0.6084066739191393
60,0.731121642329105,0.7391715721310014,0.6097850801586361
63,0.7346948911182525,0.7407985721552764,0.6039191402220986
65,0.7303262424239689,0.7407579152944194,0.6111226550784838
66,0.7291040985796483,0.7405137728609226,0.6131593453907701
68,0.7315846337663228,0.7402067202262895,0.6090142230288258
70,0.7310477694097597,0.7400022957089426,0.6099085777610568
72,0.7313753068358669,0.7407647086403533,0.6093572797114959
77,0.7298174307205583,0.7412200281757811,0.6119591818037811
78,0.7298685506911545,0.7407087279837167,0.6118796820302919
80,0.7305822297596863,0.7414551180179589,0.6106946600684715
81,0.7361458494510935,0.739379402247128,0.6015147121087008
85,0.730198089680803,0.740829040571406,0.6113277610386212
88,0.7297769970256668,0.7421901543872997,0.6120148883020773
91,0.7307021991618978,0.741222780846472,0.6104790675213421
99,0.7303641043963984,0.7421047779497796,0.6110451408325462
102,0.7294372675921835,0.7412992259991817,0.6125930699112214
104,0.7297306326337545,0.7421001345781774,0.612091777113512
117,0.7307268949099719,0.7418694864966766,0.6104468828843604
119,0.7301693602627497,0.7419984940316333,0.6113673756381204
132,0.7300001786878683,0.741608878284467,0.6116398417082413
136,0.7310668565307749,0.7430253277655796,0.6098562929235051
143,0.7287174012751969,0.7434511169611067,0.6137951033904656
153,0.7313161275255324,0.7439639080020408,0.60944062158533
154,0.7299096363305291,0.7423966609718807,0.6117915940489278
187,0.7290680162961072,0.7432321876000896,0.6132048867548336
221,0.7295368938203315,0.743781172086745,0.6124169194927185
