S,ssi,smpi,enl
16,0.3253422510548205,0.32668373644322857,71.61351321378798
20,0.28888274281045595,0.2903159059244727,89.42309745549902
24,0.294040129892518,0.29503508931168354,87.94708410021454
25,0.2713895334482143,0.27363091336568984,101.23631612921145
28,0.2885138481346451,0.28963120504661327,91.8412172212387
30,0.26043452911167775,0.2628752176999728,110.32475422697931
32,0.3037442036563341,0.3037722238900712,83.53068157884684
35,0.2586875436563348,0.2608276462127645,111.61764226338848
36,0.2696041496468078,0.2712664828847317,103.18093316774001
40,0.2571024778181978,0.2583824283985489,113.3491515409009
42,0.29866430041795894,0.2993042081551785,88.50782562290142
44,0.2646468640358931,0.2664692804211819,106.43726053107854
45,0.2525196689944494,0.2554286867409015,116.90170986118991
48,0.2722604230995189,0.274147317422678,101.89814484659183
49,0.24385468817214553,0.24531496890747836,124.86254342139887
52,0.26163483848562435,0.2631533391372588,108.52219799762679
54,0.294220428032127,0.2956874257409567,95.29338532621628
55,0.24980989310519217,0.25286521865974315,119.43437973291093
56,0.2532312438902678,0.2547308804814066,116.58800169426513
60,0.24118716274688756,0.24377121152104939,127.72222439327727
63,0.27495588427907297,0.2769910650171583,99.77998375062126
65,0.25081359396018815,0.25327069354362564,118.68853682762759
66,0.2407484450491298,0.243761137688742,128.69665947572642
68,0.2554498434339764,0.2579249058768056,114.23082918125449
70,0.24044308168760364,0.24341623076341412,128.6215231097344
72,0.24087659086337773,0.24361521156449323,128.65687397551133
77,0.23627218112874845,0.23877675349688587,133.13796904255585
78,0.2373206583435322,0.23920260273393956,131.9812571330332
80,0.24948796417049598,0.2527432755619719,120.22477614263101
81,0.2757117340784612,0.27710560513134697,98.96966543789513
85,0.2401171301032222,0.2436936439465582,129.0307367883597
88,0.23452127686865865,0.23677225662054047,135.1835703376277
91,0.23285408289379025,0.23477403801993196,137.10556337486565
99,0.23475757472488676,0.23858983332119088,135.0517229421513
102,0.2370486135045142,0.24162163777738466,133.69916675246944
104,0.2284513842050274,0.2304418190062637,142.2221773267909
117,0.23297363215173836,0.236554646050481,137.56824235835182
119,0.23376111049753046,0.23735106311731907,135.8351229166824
132,0.22740049177179988,0.23073953301003083,143.53972559774044
136,0.23760611744595989,0.24036628366725618,131.47393909012834
143,0.2269468759973798,0.23022738197071344,144.11410632457813
153,0.23356931685407234,0.23741350769225106,136.0577641057864
154,0.22843960888379303,0.23236319832060598,142.23683988899572
187,0.22704789008974108,0.23126210380968346,143.98590150138205
221,0.22464939576323673,0.22864801228736767,147.07687752815923
